Size C S Time
7900 159150 24330 0.10368065200000842
7900 157547 24091 0.10068598700000564
7900 155101 24269 0.10115662900000189
7900 155144 24231 0.09901051499998914
7900 161468 24018 0.10205026399999895
7900 162263 24034 0.1054961450000036
7900 153596 24408 0.10260594500000764
8000 160053 24565 0.10234459899999138
8000 160961 24658 0.10272213999999735
8000 161445 24384 0.10378511700000104
8000 159663 24597 0.10318471799999429
8000 160165 24399 0.10186882500001104
8000 165919 24509 0.10450391000000536
8000 160737 24567 0.1014931180000076
8000 161509 24493 0.10138791899998978
8000 164714 24439 0.10454166499999928
8000 158771 24580 0.10032823999999607
8100 160807 25131 0.10256342600000323
8100 163414 24946 0.10251284300001373
8100 165990 24844 0.10428508399999714
8100 161749 25041 0.10211514199998817
8100 161666 24681 0.10230757799999424
8100 171762 24535 0.10812573200000486
8100 156268 25165 0.09943497200001161
8100 169322 24546 0.10702316700000836
8100 168130 24916 0.10596275499999308
8100 168986 24662 0.10585829000000047
8200 171695 25034 0.10860847000000717
8200 171358 25190 0.10700300700000298
8200 163655 25317 0.10972716299998808
8200 162573 25184 0.1021411669999992
8200 169482 24871 0.10550164299999665
8200 162499 25236 0.10309821399999919
8200 167701 25310 0.10560757400000398
8200 168488 25009 0.10576042300000665
8200 168938 25105 0.10645685699999774
8200 167399 25243 0.10581870400000071
8300 168959 25480 0.10723649599999874
8300 169864 25288 0.10780573899999979
8300 165245 25717 0.10438881499999297
8300 173489 25419 0.10996321799999009
8300 168441 25428 0.10604596099999242
8300 175440 25366 0.11311073099999192
8300 166641 25430 0.10506728800000076
8300 170626 25419 0.10769467599999416
8300 161474 25788 0.10221410900000194
8300 165127 25703 0.10356372500000077
8400 179533 25481 0.11320786499999258
8400 177054 25899 0.11023042800000837
8400 165508 26169 0.10457831899999803
8400 171488 25779 0.10794539199999065
8400 174547 25600 0.11294981899999357
8400 172589 25852 0.10783836200000962
8400 170354 25700 0.10734169500000235
8400 173350 25604 0.1074201339999945
8400 164817 26293 0.1078680520000006
8400 174936 25490 0.11025681899999995
8500 176674 25970 0.11124208900000099
8500 177136 26180 0.11137148000000252
8500 179912 25968 0.11315288400000156
8500 192711 25633 0.12212111699999184
8500 173497 26026 0.10974072499999465
8500 166755 26203 0.10588834700000405
8500 172587 26049 0.10885258800000486
8500 188248 25972 0.11682455500000799
8500 171012 26336 0.10745715599999528
8500 178447 26101 0.11236957900000277
8600 176854 26520 0.11146898100000158
8600 181111 26419 0.11425508099999604
8600 174060 26657 0.11015638599999988
8600 184653 26418 0.11585724500000083
8600 177633 26123 0.1126496190000097
8600 172959 26836 0.10979607299999827
8600 172814 26617 0.11101813099999447
8600 171674 26787 0.10934045800000547
8600 181018 26063 0.1149309890000012
8600 179899 26326 0.11389146999999866
8700 176906 27160 0.11225631699998928
8700 176697 26838 0.11107677799999749
8700 178576 26892 0.11303558999999552
8700 172888 27167 0.11162146300000586
8700 186399 26544 0.11666327599999704
8700 179677 26744 0.11286734600000159
8700 172882 26973 0.10931626699999697
8700 178151 26841 0.11433462099999758
8700 183210 26722 0.11600459599999624
8700 173993 26925 0.10999730600001101
8800 184041 26903 0.11747407200000737
8800 181821 27051 0.1154998660000075
8800 188334 27195 0.11875037799998722
8800 183974 27184 0.11635977800000319
8800 176887 27230 0.11102033100000597
8800 183349 27209 0.11501162800000486
8800 177632 27359 0.1118248939999944
8800 180507 27113 0.11563072100000227
8800 186718 27115 0.11773468399999842
8800 177595 27318 0.11216504699999064
8900 181324 27642 0.11422612399999821
8900 188142 27209 0.11803488399999651
8900 185642 27504 0.1184252540000017
8900 178856 27820 0.11424408599999936
8900 187664 27212 0.1178153239999915
8900 177750 27704 0.11324891799999648
8900 186436 27121 0.11686634199999446
8900 176650 27783 0.11164602099999854
8900 191308 27055 0.11954907700000206
8900 186347 27484 0.11646607500000528
9000 183934 27896 0.11601266099999918
9000 192351 27402 0.12140379099999166
9000 195221 27784 0.12181725300000323
9000 193206 27500 0.12081512099999259
9000 187874 27766 0.11924484599998664
9000 191568 27660 0.12098886299999378
9000 186086 27833 0.11652398900000094
9000 187350 27870 0.11782265499999767
9000 186993 27777 0.1237877929999911
9000 199990 27286 0.1303287719999986
9100 190135 28088 0.11975617499999203
9100 205106 27720 0.13050911099999496
9100 180739 28435 0.11555264700000123
9100 185837 28493 0.11955824100000711
9100 191967 28046 0.1251982550000008
9100 182725 28279 0.11563951900001257
9100 193886 27804 0.12074620999999297
9100 200962 27627 0.12572681100000693
9100 190522 28096 0.12177619999999933
9100 187261 28281 0.12048193199998991
9200 190694 28474 0.1234736650000059
9200 193173 28444 0.121385097000001
9200 188832 28722 0.12089649399999303
9200 185444 28716 0.11770242800000119
9200 189153 28544 0.12046067299999663
9200 187684 28596 0.1194699039999989
9200 189080 28414 0.16564712400000303
9200 192514 28654 0.14111103200001196
9200 194828 28185 0.12491051699998934
9200 182884 28783 0.11694844699999862
9300 193051 28844 0.1266153140000057
9300 192327 28917 0.1219077890000051
9300 202843 28363 0.1272853570000052
9300 194259 28798 0.12320682099999658
9300 193724 28945 0.12598595800000112
9300 189174 29054 0.12056513800000346
9300 197057 28963 0.12612011299999892
9300 191756 28981 0.12438122800000428
9300 197845 28803 0.12405427100000566
9300 190709 28981 0.12093644700000539
9400 216418 28869 0.13556008899999483
9400 194207 29250 0.12442631300000073
9400 195411 29020 0.1234714650000086
9400 199596 28951 0.13036029399999904
9400 195101 29201 0.1252165820000073
9400 201427 29140 0.12691587999999854
9400 188530 29355 0.11912168700000336
9400 194284 29359 0.12580561800000112
9400 191445 29567 0.12403227800000138
9400 196593 29133 0.12535843499999544
9500 203375 29343 0.13004066799999237
9500 198683 29664 0.12632427799999846
9500 193793 29608 0.1260369069999996
9500 192823 29753 0.12322294900000941
9500 198934 29574 0.12528732399999853
9500 198539 29546 0.12597936000000232
9500 200753 29465 0.12688985500000172
9500 197679 29657 0.14089257099999486
9500 199772 29416 0.1306711240000027
9500 194788 29573 0.12397033199999896
9600 198713 30180 0.12587452900000073
9600 192615 30121 0.12417706200000111
9600 196877 30162 0.12454360700000677
9600 198487 30109 0.12492701200000056
9600 195629 30180 0.12386110199999223
9600 199940 29888 0.12706323099999395
9600 197951 30016 0.1280470350000087
9600 195144 30218 0.12462717799999723
9600 193770 30095 0.12399855599998943
9600 197828 29907 0.12467922799999087
9700 237228 28997 0.14702265399999703
9700 198884 30488 0.12668349100000853
9700 200941 30295 0.12864523500000757
9700 207357 29864 0.12995343100000412
9700 201852 30385 0.12799901799999702
9700 199428 30434 0.12831131299999754
9700 196692 30441 0.12205513900001108
9700 204629 29969 0.12959055199999625
9700 193825 30635 0.12366683300000147
9700 193909 30644 0.1244413409999936
9800 210566 30397 0.13174729700000398
9800 202308 30521 0.12818155600000125
9800 212352 30399 0.1339942120000046
9800 204280 30674 0.12900884699999438
9800 201600 30769 0.1268381729999959
9800 195340 30971 0.12616116600000282
9800 202832 30779 0.12712810899999738
9800 209115 30310 0.131857992999997
9800 198475 31062 0.1254585009999971
9800 200611 30864 0.12755916500000808
9900 202722 31335 0.1298551969999977
9900 210929 30636 0.13254159899999252
9900 218601 30539 0.1368085370000074
9900 206255 31047 0.13419031300000483
9900 197863 31353 0.12662227799999926
9900 202972 31150 0.1281518669999997
9900 203712 30971 0.12973313799999175
9900 215559 30787 0.1367920429999998
9900 200834 31041 0.12729671900000028
9900 208609 30919 0.1321963140000122
10000 205494 31664 0.1297983830000078
10000 206879 31501 0.13056482599999697
10000 217260 30972 0.13866545000000485
10000 207585 31338 0.13103143599998646
10000 224412 30636 0.1399982040000083
10000 216634 30992 0.13652813100000571
10000 220722 30957 0.13883845799999506
10000 215381 31271 0.13510923999999136
10000 206013 31525 0.13136169300000233
10000 206324 31542 0.12951541099999986
